step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
137,42183.74,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
123,72378.89112716516,72378.89112716516,0.0,77735.40948811306,150114.30309238794,0,False,True,False,False,False,1
142,115475.40412286593,115475.40412286593,0.0,0.0,0.0,0,False,False,False,False,True,1
478,51183.25,51183.25,0.0,0.0,51183.25,0,False,True,False,False,False,1
578,978103.4,978103.4,0.0,0.0,978103.4,0,False,True,False,False,False,1
185,164213.17,164213.17,0.0,0.0,0.0,0,False,False,False,False,True,1
329,220261.41,19815779.59,20036041.0,1445719.84,1225458.43,0,True,False,False,False,False,0
446,4849182.75357198,4849182.75357198,0.0,0.0,0.0,0,False,False,False,False,True,1
330,3252858.2732584574,3252858.2732584574,0.0,133216.42559801645,3386074.698856474,0,False,True,False,False,False,1
240,723782.37,723782.37,0.0,0.0,723782.37,0,False,True,False,False,False,1
154,418737.13,2817457.18,3236194.31,2459896.18,2041159.05,0,True,False,False,False,False,0
201,6526085.890275523,6526085.890275523,0.0,2434942.1646708986,8961028.060250131,0,False,True,False,False,False,1
307,66229.87,191834.49,125604.62,4244787.54,4311017.42,0,False,True,False,False,False,0
522,376219.87,1853.0,0.0,517694.63,703570.11,0,False,True,False,False,False,0
437,19440.919601974547,19440.919601974547,0.0,0.0,0.0,0,False,False,False,False,True,1
332,3090.17,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
440,250678.78761629807,250678.78761629807,0.0,0.0,250678.78761629807,0,False,True,False,False,False,1
330,24449.71,42645.0,18195.29,0.0,0.0,0,False,False,False,True,False,0
357,539.53,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
539,198888.16,198888.16,0.0,359018.15,557906.31,0,False,True,False,False,False,1
256,654356.9963600008,654356.9963600008,0.0,1404031.251846277,2058388.248116244,0,False,True,False,False,False,1
370,61369.75,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
36,167957.56,0.0,0.0,379097.92,91139.73,0,False,True,False,False,False,0
307,71777.31,90921.0,19143.69,304762.75,376540.06,0,False,True,False,False,False,0
258,235958.1,71289.0,307247.1,583651.52,347693.42,0,True,False,False,False,False,0
594,1649022.918051313,1649022.918051313,0.0,0.0,0.0,0,False,False,False,False,True,1
114,338092.5220794977,338092.5220794977,0.0,0.0,0.0,0,False,False,False,False,True,1
184,73486.8,73486.8,0.0,476795.97,550282.76,0,False,True,False,False,False,1
513,217506.28,217506.28,0.0,78480.8,295987.08,0,False,True,False,False,False,1
302,688955.7068577341,688955.7068577341,0.0,48601.046962147746,737556.7614517463,0,False,True,False,False,False,1
274,12053.97,3811.0,0.0,0.0,0.0,0,False,False,False,True,False,0
355,3393930.6179909674,3393930.6179909674,0.0,1959641.3326544636,5353571.957238452,0,False,True,False,False,False,1
514,150856.56,794.0,151650.56,0.0,0.0,0,True,False,False,False,False,0
669,8099953.901722901,8099953.901722901,0.0,0.0,0.0,0,False,False,False,False,True,1
371,322152.21,976925.42,1299077.63,460417.84,138265.63,0,True,False,False,False,False,0
612,904213.1692376755,904213.1692376755,0.0,0.0,904213.1692376755,0,False,True,False,False,False,1
190,5461.920723632867,5461.920723632867,0.0,0.0,5461.920723632867,0,False,True,False,False,False,1
163,12671.31,0.0,0.0,871516.78,884188.09,0,False,True,False,False,False,0
304,206313.83,1932404.52,2138718.35,1769083.49,1983958.03,0,True,False,False,False,False,0
490,450891.8620676347,450891.8620676347,0.0,3107369.3255580496,3558261.1810171143,0,False,True,False,False,False,1
434,115025.38636030296,115025.38636030296,0.0,0.0,115025.38636030296,0,False,True,False,False,False,1
46,82971.91,82971.91,0.0,39316.96,122288.87,0,False,True,False,False,False,1
331,321588.04,20575.0,0.0,0.0,321588.04,0,False,False,False,False,True,0
404,17168.92,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
540,2116.88,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
13,12559.32,624244.24,611684.92,0.0,0.0,0,False,False,False,True,False,0
42,3644.89,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
400,16092.21,103717.0,87624.79,0.0,0.0,0,False,False,False,True,False,0
402,171683.63,49092.0,0.0,0.0,171683.63,0,False,True,False,False,False,0
332,222139.64,1089090.0,1311229.63,7328970.13,7106830.5,0,True,False,False,False,False,0
345,116940.32,116940.32,0.0,491820.33,608760.65,0,False,True,False,False,False,1
249,5123.72,104802.0,99678.28,0.0,0.0,0,False,False,False,True,False,0
85,64344.59,64344.59,0.0,0.0,0.0,0,False,False,False,False,True,1
700,644330.4569289826,644330.4569289826,0.0,0.0,0.0,0,False,False,False,False,True,1
573,407334.7017129757,407334.7017129757,0.0,0.0,0.0,0,False,False,False,False,True,1
255,31762.19,0.0,0.0,1210850.93,1242613.12,0,False,True,False,False,False,0
175,296317.1568973498,296317.1568973498,0.0,0.0,0.0,0,False,False,False,False,True,1
215,1123610.9974818625,1123610.9974818625,0.0,0.0,1123610.9974818625,0,False,True,False,False,False,1
328,52075.46,0.0,0.0,3476431.41,3528506.87,0,False,True,False,False,False,0
76,1282955.937520694,1282955.937520694,0.0,0.0,0.0,0,False,False,False,False,True,1
191,137627.8495172369,137627.8495172369,0.0,0.0,137627.8495172369,0,False,True,False,False,False,1
356,8258.61,102027.0,93768.39,0.0,0.0,0,False,False,False,True,False,0
283,465176.43,0.0,0.0,601966.01,1067142.44,0,False,False,False,False,True,0
296,3043141.07,3043141.07,0.0,0.0,0.0,0,False,False,False,False,True,1
9,214353.04,1690185.06,1904538.1,248891.06,351421.93,0,True,False,False,False,False,0
527,8931560.122603744,8931560.122603744,0.0,0.0,0.0,0,False,False,False,False,True,1
704,158788.32,158788.32,0.0,4995950.14,5154738.46,0,False,True,False,False,False,1
208,130386.47,12195.0,0.0,3048647.5,3179033.97,0,False,True,False,False,False,0
218,61470.02,61470.02,0.0,0.0,0.0,0,False,False,False,False,True,1
460,3067416.5239697746,3067416.5239697746,0.0,0.0,0.0,0,False,False,False,False,True,1
1,35019.057017692816,35019.057017692816,0.0,31136.446049123573,7355.592059887411,0,False,True,False,False,False,1
281,2417760.552136537,2417760.552136537,0.0,0.0,0.0,0,False,False,False,False,True,1
433,266591.58412811515,266591.58412811515,0.0,5680680.04517241,5947271.622787748,0,False,True,False,False,False,1
74,59813.61,59813.61,0.0,0.0,59813.61,0,False,True,False,False,False,1
504,44816.71985714919,44816.71985714919,0.0,35354.79212161852,80171.51197876771,0,False,True,False,False,False,1
241,66235.20284811073,66235.20284811073,0.0,196531.8813367677,262767.0835357552,0,False,True,False,False,False,1
400,1838.97,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
188,310980.62,0.0,0.0,457086.86,768067.48,0,False,True,False,False,False,0
144,14665.99,954.0,0.0,0.0,0.0,0,False,False,False,True,False,0
153,135448.05,153944.0,18495.95,139380.59,274828.64,0,False,True,False,False,False,0
297,73315.47,639641.0,712956.47,755934.43,682618.96,0,True,False,False,False,False,0
257,119541.28,0.0,0.0,219844.74,262660.32,0,False,True,False,False,False,0
379,180694.39,21440.0,202134.39,0.0,0.0,0,True,False,False,False,False,0
273,103078.52,103078.52,0.0,0.0,103078.52,0,False,True,False,False,False,1
399,431360.37843981455,431360.37843981455,0.0,0.0,431360.37843981455,0,False,True,False,False,False,1
203,8449.43,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
466,75820.69343818985,75820.69343818985,0.0,849772.8561951411,925593.5501118588,0,False,True,False,False,False,1
207,43299.69849527606,43299.69849527606,0.0,0.0,0.0,0,False,False,False,False,True,1
308,736629.95,20949.0,0.0,359045.17,1095675.13,0,False,False,False,False,True,0
143,16272.173825801772,16272.173825801772,0.0,0.0,0.0,0,False,False,False,False,True,1
231,400758.85,400758.85,0.0,0.0,0.0,0,False,False,False,False,True,1
557,2719.66,2719.66,0.0,0.0,0.0,0,False,False,False,False,True,1
563,102371.12,102371.12,0.0,0.0,102371.12,0,False,True,False,False,False,1
402,542365.0129653593,542365.0129653593,0.0,0.0,0.0,0,False,False,False,False,True,1
303,1696812.8444786381,1696812.8444786381,0.0,4619979.903966761,6316792.75482791,0,False,True,False,False,False,1
156,174094.05,0.0,0.0,912332.06,1086426.11,0,False,True,False,False,False,0
250,4320.8,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
38,85718.46,5070.0,0.0,0.0,85718.46,0,False,True,False,False,False,0
211,136345.02,22357.0,0.0,809995.14,1153387.13,0,False,True,False,False,False,0
525,14250.4,57422.0,43171.6,0.0,0.0,0,False,False,False,True,False,0
288,475443.3282083094,475443.3282083094,0.0,0.0,0.0,0,False,False,False,False,True,1
413,145696.29,0.0,0.0,2915570.78,3061267.06,0,False,True,False,False,False,0
70,407823.64584983606,407823.64584983606,0.0,0.0,407823.64584983606,0,False,True,False,False,False,1
131,75791.98,13812.0,0.0,0.0,75791.98,0,False,True,False,False,False,0
477,6266044.566724728,6266044.566724728,0.0,0.0,0.0,0,False,False,False,False,True,1
617,621034.85,621034.85,0.0,0.0,0.0,0,False,False,False,False,True,1
183,25717.66,0.0,0.0,6481128.93,6537669.62,0,False,True,False,False,False,0
17,12306.44,212236.78,199930.34,0.0,0.0,0,False,False,False,True,False,0
676,9121440.201269856,9121440.201269856,0.0,0.0,0.0,0,False,False,False,False,True,1
460,2156173.1680501634,2156173.1680501634,0.0,449276.28058771224,2605449.4569486747,0,False,True,False,False,False,1
10,306069.37,30735.0,336804.37,32902.0,0.0,0,True,False,False,False,False,0
146,322329.78,322329.78,0.0,0.0,0.0,0,False,False,False,False,True,1
308,10103.13,45660.62,35557.48,0.0,0.0,0,False,False,False,True,False,0
594,136743.06,50383.0,0.0,1305711.81,1442454.88,0,False,True,False,False,False,0
380,9743154.102362968,9743154.102362968,0.0,0.0,0.0,0,False,False,False,False,True,1
725,123259.24,123259.24,0.0,0.0,0.0,0,False,False,False,False,True,1
21,11074.79,97138.67,86063.88,0.0,0.0,0,False,False,False,True,False,0
401,21705.08,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
330,460677.35540998506,460677.35540998506,0.0,0.0,0.0,0,False,False,False,False,True,1
184,391012.96,11089.0,0.0,4304581.57,4695594.53,0,False,True,False,False,False,0
401,37167.04,10150.0,0.0,0.0,0.0,0,False,False,False,True,False,0
305,2836209.57,27943.0,0.0,27582.0,2490177.43,0,False,False,False,False,True,0
188,43033.41,0.0,0.0,738683.2,781716.61,0,False,True,False,False,False,0
274,188441.76,188441.76,0.0,0.0,0.0,0,False,False,False,False,True,1
130,56089.28,16675.0,0.0,153122.35,209211.63,0,False,True,False,False,False,0
424,1170234.7476860138,1170234.7476860138,0.0,0.0,0.0,0,False,False,False,False,True,1
427,146579.68452775682,146579.68452775682,0.0,542555.0961370101,689134.7745879913,0,False,True,False,False,False,1
464,19672.600850301114,19672.600850301114,0.0,0.0,19672.600850301114,0,False,True,False,False,False,1
355,340184.66,0.0,0.0,1026618.23,1366802.89,0,False,True,False,False,False,0
230,202495.7,0.0,0.0,459921.61,662417.31,0,False,True,False,False,False,0
164,142362.44,12530.0,154892.44,138753.27,0.0,0,True,False,False,False,False,0
306,109505.46,0.0,0.0,9593122.9,9702628.37,0,False,True,False,False,False,0
373,225428.54,0.0,0.0,4979179.11,5204607.65,0,False,True,False,False,False,0
400,1730580.46,0.0,0.0,2052109.9,3782690.35,0,False,False,False,False,True,0
342,127018.14,127018.14,0.0,0.0,127018.14,0,False,True,False,False,False,1
302,247691.45,29845.38,277536.84,603773.04,356081.59,0,True,False,False,False,False,0
392,92001.37659415227,92001.37659415227,0.0,0.0,0.0,0,False,False,False,False,True,1
178,446876.3189133523,446876.3189133523,0.0,211032.66956799975,657908.9884813521,0,False,True,False,False,False,1
4,1027611.05,0.0,0.0,1620402.08,2648013.13,0,False,False,False,False,True,0
537,1143185.3253890486,1143185.3253890486,0.0,333182.6119822173,1476367.940528314,0,False,True,False,False,False,1
157,1397162.15,1397162.15,0.0,0.0,0.0,0,False,False,False,False,True,1
298,128146.55,1603277.07,1731423.62,2182079.87,2053933.32,0,True,False,False,False,False,0
375,50626.04,26528.0,0.0,460525.07,511151.11,0,False,True,False,False,False,0
235,152830.32,0.0,0.0,1612892.38,1765722.7,0,False,True,False,False,False,0
43,22890.75,2748325.29,2771216.04,135161.1,112270.35,0,True,False,False,False,False,0
227,22328.22,66992.0,44663.78,2016938.88,2039267.09,0,False,True,False,False,False,0
542,137964.09,2563040.37,2701004.46,1024537.98,886573.89,0,True,False,False,False,False,0
281,142503.74,0.0,0.0,1259416.36,1401920.1,0,False,True,False,False,False,0
618,333530.3082448636,333530.3082448636,0.0,80519.51483131872,414049.8298739274,0,False,True,False,False,False,1
491,1381513.27,1381513.27,0.0,528616.61,1910129.88,0,False,True,False,False,False,1
156,12284.76,644081.87,631797.11,0.0,0.0,0,False,False,False,True,False,0
19,15367.15,62861.0,47493.85,0.0,0.0,0,False,False,False,True,False,0
323,802418.2341096097,802418.2341096097,0.0,0.0,0.0,0,False,False,False,False,True,1
260,999010.5247844222,999010.5247844222,0.0,13524640.079165734,14523650.603950158,0,False,True,False,False,False,1
369,227838.53,0.0,0.0,4234962.23,4462800.76,0,False,True,False,False,False,0
346,1504619.130923498,1504619.130923498,0.0,396045.87936902355,1900665.010230817,0,False,True,False,False,False,1
409,8014484.244792515,8014484.244792515,0.0,206.32356879256122,8014690.568361308,0,False,True,False,False,False,1
205,283867.35,35517.0,0.0,1372651.15,1656518.5,0,False,True,False,False,False,0
46,585010.21,585010.21,0.0,0.0,0.0,0,False,False,False,False,True,1
332,210938.49,113248.64,0.0,264791.98,475730.47,0,False,True,False,False,False,0
252,287210.42,0.0,0.0,2477740.59,3104583.87,0,False,True,False,False,False,0
374,29408.97,26762392.87,26791801.84,457158.01,427749.04,0,True,False,False,False,False,0
11,168438.56,20240.0,188678.56,593476.83,425038.27,0,True,False,False,False,False,0
341,7166803.920751465,7166803.920751465,0.0,4192828.6988642816,13497268.85029681,0,False,True,False,False,False,1
307,16734.61,16734.61,0.0,0.0,16734.61,0,False,True,False,False,False,1
357,84538.08,41757.0,0.0,0.0,84538.08,0,False,True,False,False,False,0
217,2232517.369596984,2232517.369596984,0.0,131184.68926119336,2363702.0488581774,0,False,True,False,False,False,1
228,384395.79,27548.0,0.0,0.0,384395.79,0,False,True,False,False,False,0
514,225408.37,20894.0,0.0,1199765.73,1425174.1,0,False,True,False,False,False,0
278,274246.71,356803.32,631050.03,1071749.22,797502.51,0,True,False,False,False,False,0
235,1820.59,22373.0,20552.41,0.0,0.0,0,False,False,False,True,False,0
425,486175.4,486175.4,0.0,0.0,0.0,0,False,False,False,False,True,1
301,194759.1,0.0,0.0,3018761.58,3213520.68,0,False,True,False,False,False,0
29,268641.82,268641.82,0.0,0.0,0.0,0,False,False,False,False,True,1
202,3467.43,83124.02,79656.59,0.0,0.0,0,False,False,False,True,False,0
251,31789.53,24733.0,56522.53,173478.35,141688.82,0,True,False,False,False,False,0
427,1303791.920328061,1303791.920328061,0.0,0.0,0.0,0,False,False,False,False,True,1
6,17998.068456557146,17998.068456557146,0.0,90797.76723566069,19064.557050551313,0,False,True,False,False,False,1
170,7246962.16,7246962.16,0.0,1394594.82,8641556.98,0,False,True,False,False,False,1
307,194334.79,21576.0,0.0,77871.12,272205.91,0,False,True,False,False,False,0
39,18887.0,18887.0,0.0,0.0,0.0,0,False,False,False,False,True,1
186,12384.69,10115.0,0.0,0.0,0.0,0,False,False,False,True,False,0
519,1558.46,1558.46,0.0,1090398.04,1091956.51,0,False,True,False,False,False,1
569,189844.05380281838,189844.05380281838,0.0,160656.44957222693,350500.5033750453,0,False,True,False,False,False,1
351,10000000.0,10646248.65875499,646248.6587549895,0.0,0.0,0,False,False,False,False,True,1
260,398628.93,0.0,0.0,967843.96,1366472.89,0,False,False,False,False,True,0
305,25147.21,53513.0,28365.79,0.0,25147.21,0,False,True,False,False,False,0
35,75381.87,0.0,0.0,1650957.08,1726338.95,0,False,True,False,False,False,0
39,474889.3,20531.0,495420.3,439961.73,0.0,0,True,False,False,False,False,0
164,82527.69,0.0,0.0,313630.03,502171.18,0,False,True,False,False,False,0
576,511389.5,511389.5,0.0,0.0,511389.5,0,False,True,False,False,False,1
185,31972.14,11961.0,0.0,0.0,0.0,0,False,False,False,True,False,0
383,16201.497428132529,16201.497428132529,0.0,0.0,0.0,0,False,False,False,False,True,1
174,18100.670926865,18100.670926865,0.0,1152520.9660488598,1170621.6369757247,0,False,True,False,False,False,1
374,46525.56,300441.04,253915.48,0.0,0.0,0,False,False,False,True,False,0
302,26362.96,174872.97,148510.02,0.0,0.0,0,False,False,False,True,False,0
107,2709388.742902617,2709388.742902617,0.0,398.83169491938315,2709787.5745975366,0,False,True,False,False,False,1
15,29260.51,21457.0,0.0,806305.1,835565.61,0,False,True,False,False,False,0
373,49214.99,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
20,31887.08,52774.0,84661.08,209541.13,177654.04,0,True,False,False,False,False,0
577,2810373.0411715056,2810373.0411715056,0.0,0.0,0.0,0,False,False,False,False,True,1
105,1457085.28,1457085.28,0.0,0.0,1457085.28,0,False,True,False,False,False,1
211,8072067.221728283,8072067.221728283,0.0,0.0,0.0,0,False,False,False,False,True,1
306,917993.9,21067.0,0.0,0.0,917993.9,0,False,False,False,False,True,0
136,63031.9,2655998.88,2719030.77,344744.08,281712.18,0,True,False,False,False,False,0
190,3363.7,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
494,3012519.9969932404,3012519.9969932404,0.0,0.0,0.0,0,False,False,False,False,True,1
8,101488.55,3859775.0,3961263.55,9665800.99,9680855.68,0,True,False,False,False,False,0
398,206188.4627391483,206188.4627391483,0.0,0.0,206188.4627391483,0,False,True,False,False,False,1
89,9038105.67106679,9038105.67106679,0.0,0.0,0.0,0,False,False,False,False,True,1
64,263043.5806656838,0.0,0.0,0.0,263043.5806656838,0,False,True,False,False,False,1
8,20506.43,3173.0,0.0,1927894.73,2161457.75,0,False,True,False,False,False,0
184,44265.44,23623.02,0.0,0.0,0.0,0,False,False,False,True,False,0
355,384508.46,0.0,0.0,849846.93,1234355.39,0,False,True,False,False,False,0
464,4640633.37,4640633.37,0.0,0.0,4640633.37,0,False,True,False,False,False,1
593,125146.75,125146.75,0.0,0.0,0.0,0,False,False,False,False,True,1
445,4344730.263559082,4344730.263559082,0.0,0.0,0.0,0,False,False,False,False,True,1
282,4653.54,15874.0,11220.46,0.0,0.0,0,False,False,False,True,False,0
71,14385.358261155807,14385.358261155807,0.0,0.0,0.0,0,False,False,False,False,True,1
179,194657.18,76444.0,0.0,0.0,194657.18,0,False,True,False,False,False,0
202,86316.8,21218.0,0.0,0.0,86316.8,0,False,True,False,False,False,0
154,158107.38296527724,158107.38296527724,0.0,0.0,0.0,0,False,False,False,False,True,1
331,14547.02,11023165.09,11037712.11,188599.74,174052.72,0,True,False,False,False,False,0
47,13172.17,13172.17,0.0,0.0,13172.17,0,False,True,False,False,False,1
319,87274.29887668217,87274.29887668217,0.0,0.0,0.0,0,False,False,False,False,True,1
682,64557.77,64557.77,0.0,9899500.06,9964057.83,0,False,True,False,False,False,1
394,12592.07,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
353,517755.63,0.0,0.0,1834874.72,2352630.35,0,False,True,False,False,False,0
175,80916.16774153837,80916.16774153837,0.0,400535.77139004203,481451.93913158047,0,False,True,False,False,False,1
460,68400.03984350512,68400.03984350512,0.0,26366.282164678312,94766.31343097251,0,False,True,False,False,False,1
280,153442.56017988225,153442.56017988225,0.0,37290.62210848221,190733.18228836445,0,False,True,False,False,False,1
284,141549.37,30973.0,172522.37,249457.18,78555.58,0,True,False,False,False,False,0
147,429289.39282558777,429289.39282558777,0.0,1769557.7657367662,2198847.158562354,0,False,True,False,False,False,1
204,3067.4,11650.0,8582.6,0.0,0.0,0,False,False,False,True,False,0
404,202655.52,949934.49,1152590.01,459208.99,256553.47,0,True,False,False,False,False,0
15,14086.76,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
13,109.63,74500.59,74390.96,0.0,0.0,0,False,False,False,True,False,0
689,228416.57,228416.57,0.0,42676.83,271093.4,0,False,True,False,False,False,1
370,61544.39,0.0,0.0,156971.26,218515.65,0,False,True,False,False,False,0
310,137832.15,15773260.6,15911092.75,1645963.18,1508131.03,0,True,False,False,False,False,0
212,212320.36,0.0,0.0,1828053.02,2040373.38,0,False,False,False,False,True,0
405,174620.01866197216,174620.01866197216,0.0,73516.35416795596,248136.3728299281,0,False,True,False,False,False,1
355,225246.65,12635119.49,12860366.14,236902.63,11655.98,0,True,False,False,False,False,0
732,59677.48,59677.48,0.0,0.0,0.0,0,False,False,False,False,True,1
18,181714.68,31037.0,0.0,0.0,65594.74,0,False,True,False,False,False,0
520,53325.6,53325.6,0.0,753904.94,807230.54,0,False,True,False,False,False,1
232,5772.36,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
263,132615.90840826905,132615.90840826905,0.0,0.0,0.0,0,False,False,False,False,True,1
160,28430.53,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
21,59203.84,35515.0,0.0,1298107.9,1357311.75,0,False,True,False,False,False,0
188,325437.73,5601.0,331038.73,0.0,0.0,0,True,False,False,False,False,0
582,305710.24,305710.24,0.0,1117926.91,1423637.15,0,False,True,False,False,False,1
372,160554.17,65710.0,226264.17,24204.03,0.0,0,True,False,False,False,False,0
325,489054.8779141591,489054.8779141591,0.0,0.0,489054.8779141591,0,False,True,False,False,False,1
499,166882.8195853711,166882.8195853711,0.0,0.0,166882.8195853711,0,False,True,False,False,False,1
302,709.02,9737888.75,9738597.77,741460.27,740751.25,0,True,False,False,False,False,0
41,70349.91,18972.0,0.0,520334.56,590684.46,0,False,False,False,False,True,0
606,10000000.0,12536809.72221571,2536809.722215711,0.0,0.0,0,False,False,False,False,True,1
549,3376.4455186176183,3376.4455186176183,0.0,822637.1024551479,826013.5492927846,0,False,True,False,False,False,1
260,431529.04,0.0,0.0,14451411.57,14882940.61,0,False,False,False,False,True,0
629,1256918.9623290305,1256918.9623290305,0.0,0.0,0.0,0,False,False,False,False,True,1
247,89285.07879350678,89285.07879350678,0.0,261906.8114986011,351191.8902921079,0,False,True,False,False,False,1
201,1596495.5145373926,1596495.5145373926,0.0,6411671.392792618,8008166.907330011,0,False,True,False,False,False,1
433,1569888.027914588,1569888.027914588,0.0,0.0,0.0,0,False,False,False,False,True,1
12,753.23,11003.49,10250.26,0.0,0.0,0,False,False,False,True,False,0
522,15621.98,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
260,15863.4,0.0,0.0,647883.16,663746.57,0,False,True,False,False,False,0
82,2947546.9266862622,2947546.9266862622,0.0,162266.5730701354,3109813.4997563977,0,False,True,False,False,False,1
644,628033.58,628033.58,0.0,1608906.58,2236940.16,0,False,True,False,False,False,1
397,60370.69,0.0,0.0,75613.02,135983.72,0,False,True,False,False,False,0
489,7515624.63,7515624.63,0.0,0.0,7515624.63,0,False,True,False,False,False,1
119,21735.69,265059.95,243324.26,0.0,0.0,0,False,False,False,True,False,0
140,23213.54,2805.87,0.0,0.0,0.0,0,False,False,False,True,False,0
274,267478.68,8289763.13,8557241.81,743217.17,475738.49,0,True,False,False,False,False,0
288,49852.16746833937,49852.16746833937,0.0,288591.5974544238,338443.7562435509,0,False,True,False,False,False,1
320,98212.92529011726,98212.92529011726,0.0,0.0,98212.92529011726,0,False,True,False,False,False,1
403,883733.51,28687.0,0.0,1172750.68,2056484.19,0,False,False,False,False,True,0
295,4531343.47,4531343.47,0.0,0.0,0.0,0,False,False,False,False,True,1
78,560202.4671675813,560202.4671675813,0.0,33142.748767177676,593345.213583586,0,False,True,False,False,False,1
256,2216670.537228532,2216670.537228532,0.0,0.0,0.0,0,False,False,False,False,True,1
321,29567.45,36606.0,66173.45,952238.27,922670.82,0,True,False,False,False,False,0
246,14343.03,14343.03,0.0,0.0,0.0,0,False,False,False,False,True,1
380,3619.74,29532.0,25912.26,0.0,0.0,0,False,False,False,True,False,0
588,294688.74,4774174.84,5068863.58,1381148.47,1086459.73,0,True,False,False,False,False,0
477,597075.0974465783,597075.0974465783,0.0,0.0,597075.0974465783,0,False,True,False,False,False,1
138,43616.93,26177.0,69793.93,0.0,0.0,0,True,False,False,False,False,0
285,6987.5,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
35,123414.73,0.0,0.0,622362.04,745776.78,0,False,True,False,False,False,0
29,18668.881852286486,18668.881852286486,0.0,0.0,0.0,0,False,False,False,False,True,1
87,12763.055558320333,12763.055558320333,0.0,0.0,12763.055558320333,0,False,True,False,False,False,1
257,2873479.457544373,2873479.457544373,0.0,2837115.6518525714,5710595.1019505365,0,False,True,False,False,False,1
16,40861.33,33266.0,0.0,639000.97,422437.65,0,False,True,False,False,False,0
394,3078728.4784805845,3078728.4784805845,0.0,0.0,0.0,0,False,False,False,False,True,1
238,12870.826341506638,12870.826341506638,0.0,0.0,0.0,0,False,False,False,False,True,1
43,293196.48,146201.0,0.0,83812.32,377008.8,0,False,True,False,False,False,0
350,34738.94,10343439.53,10378178.47,174838.61,140099.67,0,True,False,False,False,False,0
471,2759331.354192761,2759331.354192761,0.0,114616.56103336999,2873947.9152261307,0,False,True,False,False,False,1
284,104208.97,86090.0,190298.97,1793199.33,1688990.35,0,True,False,False,False,False,0
37,192061.29,88633.0,280694.29,1638351.3,1239138.86,0,True,False,False,False,False,0
207,328110.3,328110.3,0.0,2649979.1,2978089.39,0,False,True,False,False,False,1
687,394376.36,334880.0,0.0,1851951.83,2246328.2,0,False,True,False,False,False,0
320,2391396.701711834,2391396.701711834,0.0,0.0,0.0,0,False,False,False,False,True,1
403,3395.91,9901.0,6505.09,0.0,0.0,0,False,False,False,True,False,0
611,69768.50823814751,69768.50823814751,0.0,0.0,0.0,0,False,False,False,False,True,1
156,8112.22,123.0,0.0,0.0,0.0,0,False,False,False,True,False,0
275,5518.42,15734.0,10215.58,0.0,0.0,0,False,False,False,True,False,0
308,6174.43,53559.0,59733.43,149263.65,143089.22,0,True,False,False,False,False,0
275,2966192.8173864987,2966192.8173864987,0.0,369567.1341962332,3335759.9464199957,0,False,True,False,False,False,1
355,96152.5,14752.0,110904.5,0.0,0.0,0,True,False,False,False,False,0
375,118462.93,118462.93,0.0,251578.05,370040.99,0,False,True,False,False,False,1
278,243252.0417504016,243252.0417504016,0.0,1616795.2662108496,1860047.3079612511,0,False,True,False,False,False,1
302,19043.02,70067.0,51023.98,0.0,0.0,0,False,False,False,True,False,0
480,377060.83334434935,377060.83334434935,0.0,0.0,0.0,0,False,False,False,False,True,1
194,1501297.88,1501297.88,0.0,0.0,1501297.88,0,False,True,False,False,False,1
354,5653598.483482255,5653598.483482255,0.0,0.0,0.0,0,False,False,False,False,True,1
274,4973.64,62117.0,57143.36,0.0,0.0,0,False,False,False,True,False,0
442,500944.09404254734,500944.09404254734,0.0,0.0,0.0,0,False,False,False,False,True,1
15,33050.5,171820.0,138769.5,275045.66,308096.17,0,False,True,False,False,False,0
88,9345700.07,9345700.07,0.0,8922060.43,18267760.5,0,False,True,False,False,False,1
692,5070.57,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
538,19763.98,16727.59,0.0,0.0,0.0,0,False,False,False,True,False,0
378,1785.55,31619.0,29833.45,0.0,0.0,0,False,False,False,True,False,0
274,279746.43,3762299.28,4042045.71,1794572.6,1514826.17,0,True,False,False,False,False,0
321,59628.24,59628.24,0.0,686111.28,745739.53,0,False,True,False,False,False,1
20,10213.59,80634.04,70420.45,0.0,0.0,0,False,False,False,True,False,0
